,expiration_month,expiration_year,Drug_Id,group
22741,11,2018,1377,10.0
22742,11,2018,123,10.0
22743,12,2018,194,11.0
22744,12,2018,337,11.0
22745,11,2018,976,10.0
22746,11,2018,1623,10.0
22747,11,2018,1173,10.0
22748,6,2018,1023,5.0
22749,1,2018,1940,0.0
22750,11,2018,6,10.0
22751,9,2018,182,8.0
22752,8,2018,321,7.0
22753,10,2018,163,9.0
22754,12,2018,707,11.0
22755,12,2018,1993,11.0
22756,12,2018,1673,11.0
22757,12,2018,931,11.0
22758,12,2018,1139,11.0
22759,12,2018,1933,11.0
22760,12,2018,1778,11.0
22761,12,2018,1280,11.0
22762,12,2018,6,11.0
22763,11,2018,1369,10.0
22764,12,2018,168,11.0
22765,4,2018,263,3.0
22766,12,2018,1892,11.0
22767,4,2018,1834,3.0
22768,4,2018,1355,3.0
22769,12,2018,1869,11.0
22770,1,2018,940,0.0
22771,11,2018,1834,10.0
22772,4,2018,390,3.0
22773,11,2018,506,10.0
22774,4,2018,292,3.0
22775,9,2018,138,8.0
22776,11,2018,1369,10.0
22777,11,2018,1834,10.0
22778,4,2018,952,3.0
22779,4,2018,390,3.0
22780,7,2018,801,6.0
22781,9,2018,1597,8.0
22782,11,2018,945,10.0
22783,11,2018,1355,10.0
22784,11,2018,1369,10.0
22785,4,2018,6,3.0
22786,12,2018,504,11.0
22787,12,2018,260,11.0
22788,12,2018,556,11.0
22789,12,2018,1721,11.0
22790,12,2018,1375,11.0
22791,12,2018,1267,11.0
22792,12,2018,1445,11.0
22793,12,2018,963,11.0
22794,9,2018,1940,8.0
22795,4,2018,139,3.0
22796,11,2018,1682,10.0
22797,9,2018,1816,8.0
22798,11,2018,519,10.0
22799,10,2018,97,9.0
22800,1,2018,642,0.0
22801,4,2018,166,3.0
22802,9,2018,865,8.0
22803,11,2018,1650,10.0
22804,2,2018,1931,1.0
22805,1,2018,319,0.0
22806,6,2018,123,5.0
22807,5,2018,1931,4.0
22808,3,2018,1024,2.0
22809,12,2018,1714,11.0
22810,4,2018,1255,3.0
22811,12,2018,795,11.0
22812,12,2018,865,11.0
22813,7,2018,915,6.0
22814,11,2018,486,10.0
22815,7,2018,1355,6.0
22816,12,2018,6,11.0
22817,10,2018,1916,9.0
22818,12,2018,1010,11.0
22819,12,2018,1933,11.0
22820,12,2018,265,11.0
22821,11,2018,918,10.0
22822,10,2018,1158,9.0
22823,12,2018,814,11.0
22824,12,2018,1398,11.0
22825,9,2018,1933,8.0
22826,7,2018,519,6.0
22827,12,2018,1427,11.0
22828,12,2018,1242,11.0
22829,6,2018,1858,5.0
22830,9,2018,1242,8.0
22831,8,2018,52,7.0
22832,11,2018,1178,10.0
22833,12,2018,588,11.0
22834,11,2018,975,10.0
22835,11,2018,975,10.0
22836,12,2018,659,11.0
22837,12,2018,235,11.0
22838,12,2018,539,11.0
22839,12,2018,5,11.0
22840,7,2018,1081,6.0
22841,12,2018,1398,11.0
22842,3,2018,917,2.0
22843,3,2018,943,2.0
22844,4,2018,504,3.0
22845,8,2018,1332,7.0
22846,12,2018,1328,11.0
22847,8,2018,1377,7.0
22848,12,2018,1929,11.0
22849,12,2018,1179,11.0
22850,1,2018,944,0.0
22851,11,2018,1192,10.0
22852,4,2018,955,3.0
22853,12,2018,1876,11.0
22854,12,2018,1835,11.0
22855,7,2018,139,6.0
22856,12,2018,194,11.0
22857,11,2018,539,10.0
22858,11,2018,413,10.0
22859,4,2018,655,3.0
22860,4,2018,1933,3.0
22861,4,2018,1834,3.0
22862,9,2018,292,8.0
22863,12,2018,5,11.0
22864,12,2018,1025,11.0
22865,12,2018,688,11.0
22866,12,2018,64,11.0
22867,12,2018,963,11.0
22868,12,2018,1747,11.0
22869,11,2018,1192,10.0
22870,1,2018,467,0.0
22871,6,2018,1371,5.0
22872,11,2018,1355,10.0
22873,4,2018,1673,3.0
22874,1,2018,164,0.0
22875,11,2018,1369,10.0
22876,4,2018,292,3.0
22877,2,2018,1371,1.0
22878,2,2018,1931,1.0
22879,4,2018,1024,3.0
22880,11,2018,413,10.0
22881,4,2018,1274,3.0
22882,12,2018,998,11.0
22883,12,2018,1668,11.0
22884,12,2018,1494,11.0
22885,12,2018,779,11.0
22886,12,2018,1156,11.0
22887,11,2018,428,10.0
22888,2,2018,1325,1.0
22889,12,2018,1649,11.0
22890,11,2018,123,10.0
22891,11,2018,1931,10.0
22892,12,2018,209,11.0
22893,12,2018,944,11.0
22894,12,2018,1673,11.0
22895,12,2018,1193,11.0
22896,12,2018,1255,11.0
22897,12,2018,1752,11.0
22898,8,2018,1933,7.0
22899,12,2018,1919,11.0
22900,2,2018,189,1.0
22901,9,2018,292,8.0
22902,4,2018,766,3.0
22903,12,2018,1144,11.0
22904,12,2018,1286,11.0
22905,12,2018,1077,11.0
22906,12,2018,8,11.0
22907,12,2018,123,11.0
22908,12,2018,132,11.0
22909,4,2018,1355,3.0
22910,2,2018,1000,1.0
22911,1,2018,950,0.0
22912,4,2018,292,3.0
22913,11,2018,1369,10.0
22914,1,2018,1522,0.0
22915,11,2018,1781,10.0
22916,1,2018,940,0.0
22917,9,2018,292,8.0
22918,4,2018,1369,3.0
22919,9,2018,1329,8.0
22920,4,2018,165,3.0
22921,4,2018,1770,3.0
22922,12,2018,1154,11.0
22923,10,2018,504,9.0
22924,12,2018,504,11.0
22925,11,2018,467,10.0
22926,11,2018,1270,10.0
22927,4,2018,1272,3.0
22928,11,2018,1267,10.0
22929,11,2018,1377,10.0
22930,5,2018,736,4.0
22931,10,2018,1754,9.0
22932,12,2018,285,11.0
22933,12,2018,1280,11.0
22934,12,2018,1369,11.0
22935,12,2018,7,11.0
22936,12,2018,1325,11.0
22937,12,2018,945,11.0
22938,12,2018,642,11.0
22939,12,2018,1092,11.0
22940,12,2018,267,11.0
22941,12,2018,280,11.0
22942,1,2018,950,0.0
22943,11,2018,1369,10.0
22944,11,2018,1770,10.0
22945,1,2018,944,0.0
22946,12,2018,493,11.0
22947,4,2018,1369,3.0
22948,11,2018,1834,10.0
22949,8,2018,940,7.0
22950,12,2018,1854,11.0
22951,1,2018,164,0.0
22952,4,2018,1770,3.0
22953,4,2018,1369,3.0
22954,9,2018,1659,8.0
22955,4,2018,1933,3.0
22956,8,2018,991,7.0
22957,1,2018,319,0.0
22958,4,2018,1377,3.0
22959,4,2018,123,3.0
22960,4,2018,1024,3.0
22961,11,2018,1075,10.0
22962,9,2018,292,8.0
22963,4,2018,1369,3.0
22964,4,2018,1495,3.0
22965,6,2018,285,5.0
22966,11,2018,1623,10.0
22967,4,2018,133,3.0
22968,12,2018,1178,11.0
22969,11,2018,1328,10.0
22970,11,2018,655,10.0
22971,11,2018,944,10.0
22972,11,2018,1355,10.0
22973,12,2018,1799,11.0
22974,12,2018,1454,11.0
22975,12,2018,1096,11.0
22976,2,2018,559,1.0
22977,12,2018,165,11.0
22978,9,2018,1325,8.0
22979,9,2018,28,8.0
22980,12,2018,123,11.0
22981,12,2018,865,11.0
22982,10,2018,1932,9.0
22983,12,2018,1398,11.0
22984,10,2018,1323,9.0
22985,10,2018,1086,9.0
22986,11,2018,940,10.0
22987,11,2018,1933,10.0
22988,11,2018,1876,10.0
22989,11,2018,1369,10.0
22990,4,2018,1733,3.0
22991,12,2018,27,11.0
22992,11,2018,1061,10.0
22993,4,2018,1733,3.0
22994,12,2018,27,11.0
22995,11,2018,1061,10.0
22996,9,2018,1170,8.0
22997,4,2018,320,3.0
22998,7,2018,1931,6.0
22999,9,2018,123,8.0
23000,11,2018,469,10.0
23001,9,2018,1473,8.0
23002,9,2018,123,8.0
23003,11,2018,1860,10.0
23004,11,2018,639,10.0
23005,6,2018,161,5.0
23006,2,2018,1931,1.0
23007,11,2018,943,10.0
23008,4,2018,1927,3.0
23009,4,2018,7,3.0
23010,9,2018,1940,8.0
23011,1,2018,164,0.0
23012,4,2018,293,3.0
23013,1,2018,164,0.0
23014,4,2018,1351,3.0
23015,12,2018,1771,11.0
23016,12,2018,1355,11.0
23017,12,2018,161,11.0
23018,12,2018,8,11.0
23019,12,2018,1781,11.0
23020,12,2018,976,11.0
23021,12,2018,655,11.0
23022,12,2018,293,11.0
23023,12,2018,1369,11.0
23024,12,2018,428,11.0
23025,12,2018,713,11.0
23026,2,2018,611,1.0
23027,10,2018,400,9.0
23028,2,2018,504,1.0
23029,4,2018,1004,3.0
23030,6,2018,1164,5.0
23031,2,2018,1178,1.0
23032,7,2018,993,6.0
23033,2,2018,504,1.0
23034,12,2018,1790,11.0
23035,12,2018,1721,11.0
23036,12,2018,1377,11.0
23037,12,2018,190,11.0
23038,5,2018,581,4.0
23039,10,2018,813,9.0
23040,12,2018,171,11.0
23041,12,2018,941,11.0
23042,11,2018,1933,10.0
23043,8,2018,265,7.0
23044,12,2018,901,11.0
23045,10,2018,717,9.0
23046,12,2018,1939,11.0
23047,11,2018,1799,10.0
23048,12,2018,846,11.0
23049,11,2018,164,10.0
23050,11,2018,139,10.0
23051,10,2018,340,9.0
23052,11,2018,1933,10.0
23053,12,2018,384,11.0
23054,11,2018,971,10.0
23055,11,2018,970,10.0
23056,11,2018,164,10.0
23057,11,2018,6,10.0
23058,11,2018,1369,10.0
23059,11,2018,1513,10.0
23060,1,2018,161,0.0
23061,11,2018,1355,10.0
23062,1,2018,163,0.0
23063,4,2018,1770,3.0
23064,4,2018,1933,3.0
23065,1,2018,7,0.0
23066,5,2018,1927,4.0
23067,3,2018,1931,2.0
23068,5,2018,1673,4.0
23069,10,2018,266,9.0
23070,5,2018,1648,4.0
23071,9,2018,504,8.0
23072,12,2018,342,11.0
23073,7,2018,1931,6.0
23074,12,2018,230,11.0
23075,12,2018,384,11.0
23076,12,2018,1586,11.0
23077,12,2018,1876,11.0
23078,7,2018,1621,6.0
23079,6,2018,190,5.0
23080,12,2018,1369,11.0
23081,6,2018,1223,5.0
23082,6,2018,1865,5.0
23083,11,2018,768,10.0
23084,10,2018,14,9.0
23085,12,2018,1377,11.0
23086,12,2018,542,11.0
23087,12,2018,1597,11.0
23088,12,2018,1077,11.0
23089,12,2018,655,11.0
23090,12,2018,976,11.0
23091,12,2018,8,11.0
23092,12,2018,950,11.0
23093,12,2018,506,11.0
23094,12,2018,1932,11.0
23095,12,2018,617,11.0
23096,12,2018,8,11.0
23097,12,2018,976,11.0
23098,12,2018,865,11.0
23099,12,2018,343,11.0
23100,12,2018,493,11.0
23101,10,2018,37,9.0
23102,10,2018,162,9.0
23103,12,2018,1307,11.0
23104,12,2018,1529,11.0
23105,12,2018,1659,11.0
23106,12,2018,655,11.0
23107,12,2018,1005,11.0
23108,12,2018,1355,11.0
23109,11,2018,943,10.0
23110,12,2018,1355,11.0
23111,7,2018,1274,6.0
23112,9,2018,1733,8.0
23113,9,2018,1474,8.0
23114,4,2018,123,3.0
23115,1,2018,163,0.0
23116,4,2018,123,3.0
23117,4,2018,1650,3.0
23118,1,2018,944,0.0
23119,4,2018,123,3.0
23120,8,2018,940,7.0
23121,7,2018,1369,6.0
23122,12,2018,1332,11.0
23123,11,2018,1174,10.0
23124,11,2018,1286,10.0
23125,11,2018,1880,10.0
23126,2,2018,366,1.0
23127,11,2018,1140,10.0
23128,1,2018,4,0.0
23129,11,2018,1203,10.0
23130,1,2018,1369,0.0
23131,11,2018,1916,10.0
23132,12,2018,21,11.0
23133,11,2018,695,10.0
23134,6,2018,1328,5.0
23135,12,2018,1673,11.0
23136,12,2018,944,11.0
23137,12,2018,1673,11.0
23138,12,2018,1931,11.0
23139,12,2018,8,11.0
23140,12,2018,974,11.0
23141,12,2018,504,11.0
23142,12,2018,1005,11.0
23143,12,2018,260,11.0
23144,10,2018,1354,9.0
23145,10,2018,1452,9.0
23146,8,2018,1931,7.0
23147,10,2018,123,9.0
23148,10,2018,1876,9.0
23149,12,2018,1398,11.0
23150,10,2018,293,9.0
23151,10,2018,694,9.0
23152,6,2018,1933,5.0
23153,5,2018,862,4.0
23154,12,2018,1933,11.0
23155,9,2018,1224,8.0
23156,11,2018,62,10.0
23157,2,2018,944,1.0
23158,5,2018,497,4.0
23159,11,2018,1650,10.0
23160,5,2018,239,4.0
23161,2,2018,1104,1.0
23162,3,2018,1000,2.0
23163,12,2018,1091,11.0
23164,2,2018,163,1.0
23165,5,2018,292,4.0
23166,1,2018,1369,0.0
23167,12,2018,560,11.0
23168,11,2018,162,10.0
23169,4,2018,1771,3.0
23170,4,2018,168,3.0
23171,11,2018,1932,10.0
23172,4,2018,1192,3.0
23173,9,2018,847,8.0
23174,4,2018,123,3.0
23175,11,2018,713,10.0
23176,1,2018,319,0.0
23177,2,2018,1325,1.0
23178,8,2018,991,7.0
23179,4,2018,123,3.0
23180,12,2018,1790,11.0
23181,12,2018,1996,11.0
23182,12,2018,504,11.0
23183,12,2018,1139,11.0
23184,12,2018,260,11.0
23185,12,2018,812,11.0
23186,12,2018,161,11.0
23187,12,2018,1357,11.0
23188,12,2018,814,11.0
23189,12,2018,293,11.0
23190,10,2018,1372,9.0
23191,6,2018,1927,5.0
23192,12,2018,1435,11.0
23193,10,2018,1178,9.0
23194,10,2018,568,9.0
23195,5,2018,556,4.0
23196,12,2018,266,11.0
23197,8,2018,1290,7.0
23198,10,2018,5,9.0
23199,7,2018,428,6.0
23200,12,2018,600,11.0
23201,12,2018,599,11.0
23202,12,2018,1377,11.0
23203,11,2018,1328,10.0
23204,11,2018,1713,10.0
23205,11,2018,916,10.0
23206,12,2018,1324,11.0
23207,12,2018,813,11.0
23208,12,2018,800,11.0
23209,12,2018,945,11.0
23210,12,2018,1255,11.0
23211,12,2018,6,11.0
23212,12,2018,1747,11.0
23213,12,2018,1933,11.0
23214,12,2018,161,11.0
23215,1,2018,80,0.0
23216,6,2018,553,5.0
23217,1,2018,1286,0.0
23218,6,2018,1193,5.0
23219,6,2018,1914,5.0
23220,11,2018,1647,10.0
23221,6,2018,1377,5.0
23222,2,2018,139,1.0
23223,2,2018,7,1.0
23224,1,2018,5,0.0
23225,11,2018,276,10.0
23226,11,2018,164,10.0
23227,12,2018,1307,11.0
23228,11,2018,1371,10.0
23229,2,2018,1087,1.0
23230,7,2018,1357,6.0
23231,1,2018,1087,0.0
23232,1,2018,1118,0.0
23233,8,2018,826,7.0
23234,9,2018,1928,8.0
23235,4,2018,813,3.0
23236,4,2018,1648,3.0
23237,4,2018,1799,3.0
23238,1,2018,428,0.0
23239,4,2018,1355,3.0
23240,11,2018,162,10.0
23241,6,2018,366,5.0
23242,4,2018,521,3.0
23243,11,2018,762,10.0
23244,11,2018,1770,10.0
23245,1,2018,950,0.0
23246,7,2018,1730,6.0
23247,2,2018,776,1.0
23248,12,2018,1028,11.0
23249,5,2018,1028,4.0
23250,11,2018,191,10.0
23251,12,2018,1034,11.0
23252,12,2018,667,11.0
23253,2,2018,184,1.0
23254,12,2018,168,11.0
23255,12,2018,1927,11.0
23256,12,2018,976,11.0
23257,12,2018,519,11.0
23258,12,2018,413,11.0
23259,12,2018,161,11.0
23260,12,2018,504,11.0
23261,12,2018,1931,11.0
23262,12,2018,1931,11.0
23263,12,2018,123,11.0
23264,12,2018,773,11.0
23265,12,2018,1025,11.0
23266,12,2018,5,11.0
23267,12,2018,944,11.0
23268,12,2018,123,11.0
23269,12,2018,963,11.0
23270,12,2018,245,11.0
23271,12,2018,266,11.0
23272,12,2018,1290,11.0
23273,12,2018,5,11.0
23274,12,2018,682,11.0
23275,10,2018,1721,9.0
23276,12,2018,1328,11.0
23277,10,2018,1023,9.0
23278,6,2018,1632,5.0
23279,2,2018,581,1.0
23280,7,2018,813,6.0
23281,12,2018,417,11.0
23282,12,2018,485,11.0
23283,8,2018,1694,7.0
23284,6,2018,493,5.0
23285,11,2018,993,10.0
23286,8,2018,229,7.0
23287,7,2018,266,6.0
23288,2,2018,1838,1.0
23289,11,2018,944,10.0
23290,7,2018,865,6.0
23291,12,2018,276,11.0
23292,2,2018,889,1.0
23293,7,2018,1714,6.0
23294,11,2018,1355,10.0
23295,12,2018,5,11.0
23296,12,2018,163,11.0
23297,12,2018,5,11.0
23298,12,2018,282,11.0
23299,12,2018,544,11.0
23300,12,2018,1290,11.0
23301,12,2018,7,11.0
23302,4,2018,260,3.0
23303,9,2018,1307,8.0
23304,11,2018,166,10.0
23305,9,2018,1659,8.0
23306,1,2018,161,0.0
23307,4,2018,5,3.0
23308,9,2018,1161,8.0
23309,11,2018,282,10.0
23310,1,2018,1094,0.0
23311,2,2018,1000,1.0
23312,12,2018,1412,11.0
23313,4,2018,43,3.0
23314,2,2018,1927,1.0
23315,6,2018,168,5.0
23316,12,2018,1411,11.0
23317,12,2018,1340,11.0
23318,12,2018,1754,11.0
23319,12,2018,367,11.0
23320,4,2018,1931,3.0
23321,6,2018,123,5.0
23322,1,2018,1410,0.0
23323,2,2018,1355,1.0
23324,12,2018,1340,11.0
23325,12,2018,1876,11.0
23326,12,2018,1834,11.0
23327,11,2018,447,10.0
23328,12,2018,1074,11.0
23329,12,2018,1452,11.0
23330,12,2018,1940,11.0
23331,12,2018,1369,11.0
23332,11,2018,1713,10.0
23333,7,2018,1332,6.0
23334,12,2018,1267,11.0
23335,12,2018,1163,11.0
23336,12,2018,1611,11.0
23337,12,2018,1178,11.0
23338,11,2018,1769,10.0
23339,2,2018,1275,1.0
23340,12,2018,1238,11.0
23341,7,2018,1597,6.0
23342,12,2018,799,11.0
23343,12,2018,484,11.0
23344,2,2018,655,1.0
23345,11,2018,813,10.0
23346,12,2018,1340,11.0
23347,5,2018,1118,4.0
23348,12,2018,1432,11.0
23349,12,2018,504,11.0
23350,12,2018,1932,11.0
23351,10,2018,1398,9.0
23352,4,2018,1377,3.0
23353,4,2018,1932,3.0
23354,12,2018,943,11.0
23355,12,2018,1192,11.0
23356,12,2018,1672,11.0
23357,12,2018,799,11.0
23358,8,2018,161,7.0
23359,7,2018,1648,6.0
23360,11,2018,1673,10.0
23361,9,2018,1931,8.0
23362,12,2018,133,11.0
23363,11,2018,802,10.0
23364,5,2018,1933,4.0
23365,5,2018,796,4.0
23366,12,2018,993,11.0
23367,5,2018,1118,4.0
23368,11,2018,1780,10.0
23369,3,2018,500,2.0
23370,11,2018,1174,10.0
23371,12,2018,1323,11.0
23372,3,2018,926,2.0
23373,11,2018,1025,10.0
23374,3,2018,335,2.0
23375,1,2018,1522,0.0
23376,11,2018,1781,10.0
23377,12,2018,847,11.0
23378,1,2018,950,0.0
23379,4,2018,1369,3.0
23380,9,2018,292,8.0
23381,4,2018,165,3.0
23382,4,2018,1876,3.0
23383,9,2018,292,8.0
23384,4,2018,1933,3.0
23385,1,2018,163,0.0
23386,4,2018,292,3.0
23387,12,2018,950,11.0
23388,12,2018,1932,11.0
23389,12,2018,655,11.0
23390,12,2018,1377,11.0
23391,12,2018,123,11.0
23392,11,2018,634,10.0
23393,11,2018,1077,10.0
23394,11,2018,123,10.0
23395,12,2018,164,11.0
23396,12,2018,1369,11.0
23397,12,2018,654,11.0
23398,8,2018,1613,7.0
23399,9,2018,1355,8.0
23400,12,2018,954,11.0
23401,12,2018,1336,11.0
23402,5,2018,1834,4.0
23403,4,2018,1989,3.0
23404,4,2018,851,3.0
23405,9,2018,945,8.0
23406,12,2018,812,11.0
23407,12,2018,260,11.0
23408,12,2018,1747,11.0
23409,10,2018,191,9.0
23410,12,2018,161,11.0
23411,12,2018,949,11.0
23412,12,2018,815,11.0
23413,12,2018,567,11.0
23414,12,2018,813,11.0
23415,12,2018,467,11.0
23416,12,2018,1399,11.0
23417,12,2018,1255,11.0
23418,12,2018,1834,11.0
23419,12,2018,1407,11.0
23420,9,2018,1513,8.0
23421,11,2018,1933,10.0
23422,4,2018,1914,3.0
23423,4,2018,293,3.0
23424,4,2018,1332,3.0
23425,11,2018,80,10.0
23426,4,2018,955,3.0
23427,6,2018,1931,5.0
23428,4,2018,133,3.0
23429,10,2018,1730,9.0
23430,5,2018,168,4.0
23431,5,2018,293,4.0
23432,2,2018,950,1.0
23433,8,2018,1328,7.0
23434,6,2018,197,5.0
23435,11,2018,1081,10.0
23436,11,2018,504,10.0
23437,12,2018,668,11.0
23438,11,2018,945,10.0
23439,3,2018,1355,2.0
23440,4,2018,168,3.0
23441,1,2018,114,0.0
23442,8,2018,1332,7.0
23443,12,2018,418,11.0
23444,11,2018,581,10.0
23445,11,2018,1906,10.0
23446,6,2018,123,5.0
23447,6,2018,1706,5.0
23448,11,2018,571,10.0
23449,12,2018,383,11.0
23450,12,2018,1564,11.0
23451,12,2018,1824,11.0
23452,9,2018,799,8.0
23453,12,2018,1513,11.0
23454,12,2018,190,11.0
23455,12,2018,974,11.0
23456,12,2018,447,11.0
23457,11,2018,1340,10.0
23458,4,2018,1208,3.0
23459,9,2018,567,8.0
23460,10,2018,97,9.0
23461,12,2018,335,11.0
23462,12,2018,1932,11.0
23463,10,2018,845,9.0
23464,12,2018,1441,11.0
23465,12,2018,961,11.0
23466,12,2018,1778,11.0
23467,12,2018,330,11.0
23468,11,2018,1767,10.0
23469,12,2018,1081,11.0
23470,12,2018,838,11.0
23471,12,2018,1733,11.0
23472,12,2018,642,11.0
23473,12,2018,161,11.0
23474,12,2018,1454,11.0
23475,12,2018,269,11.0
23476,12,2018,502,11.0
23477,12,2018,1931,11.0
23478,9,2018,1025,8.0
23479,12,2018,481,11.0
23480,6,2018,1376,5.0
23481,9,2018,470,8.0
23482,12,2018,4,11.0
23483,12,2018,1597,11.0
23484,11,2018,950,10.0
23485,11,2018,1933,10.0
23486,9,2018,861,8.0
23487,12,2018,773,11.0
23488,6,2018,1760,5.0
23489,9,2018,862,8.0
23490,11,2018,1369,10.0
23491,10,2018,292,9.0
23492,5,2018,1369,4.0
23493,5,2018,139,4.0
23494,5,2018,6,4.0
23495,2,2018,1158,1.0
23496,10,2018,865,9.0
23497,11,2018,943,10.0
23498,5,2018,165,4.0
23499,1,2018,1927,0.0
23500,9,2018,1237,8.0
23501,1,2018,1494,0.0
23502,1,2018,267,0.0
23503,5,2018,165,4.0
23504,1,2018,1369,0.0
23505,5,2018,293,4.0
23506,5,2018,139,4.0
23507,1,2018,1369,0.0
23508,5,2018,814,4.0
23509,5,2018,168,4.0
23510,12,2018,567,11.0
23511,12,2018,1329,11.0
23512,12,2018,165,11.0
23513,12,2018,1023,11.0
23514,12,2018,1933,11.0
23515,12,2018,866,11.0
23516,12,2018,1932,11.0
23517,12,2018,1377,11.0
23518,12,2018,1267,11.0
23519,12,2018,1834,11.0
23520,11,2018,1328,10.0
23521,11,2018,617,10.0
23522,10,2018,1290,9.0
23523,10,2018,1377,9.0
23524,3,2018,5,2.0
23525,11,2018,1632,10.0
23526,4,2018,1527,3.0
23527,4,2018,898,3.0
23528,4,2018,815,3.0
23529,12,2018,384,11.0
23530,12,2018,990,11.0
23531,4,2018,1074,3.0
23532,11,2018,1927,10.0
23533,11,2018,1332,10.0
23534,11,2018,60,10.0
23535,11,2018,918,10.0
23536,4,2018,941,3.0
23537,11,2018,1369,10.0
23538,12,2018,123,11.0
23539,12,2018,330,11.0
23540,12,2018,762,11.0
23541,9,2018,384,8.0
23542,10,2018,1340,9.0
23543,7,2018,1743,6.0
23544,12,2018,1499,11.0
23545,12,2018,1466,11.0
23546,12,2018,1172,11.0
23547,12,2018,1369,11.0
23548,12,2018,1916,11.0
23549,12,2018,666,11.0
23550,12,2018,473,11.0
23551,12,2018,1081,11.0
23552,12,2018,1170,11.0
23553,9,2018,1329,8.0
23554,11,2018,1834,10.0
23555,4,2018,732,3.0
23556,11,2018,1087,10.0
23557,2,2018,1131,1.0
23558,11,2018,567,10.0
23559,12,2018,776,11.0
23560,12,2018,1301,11.0
23561,12,2018,1778,11.0
23562,12,2018,1340,11.0
23563,10,2018,277,9.0
23564,4,2018,1110,3.0
23565,6,2018,292,5.0
23566,3,2018,949,2.0
23567,7,2018,862,6.0
23568,7,2018,1369,6.0
23569,3,2018,292,2.0
23570,9,2018,699,8.0
23571,11,2018,428,10.0
23572,9,2018,1604,8.0
23573,10,2018,1369,9.0
23574,5,2018,504,4.0
23575,12,2018,1805,11.0
23576,12,2018,487,11.0
23577,12,2018,1636,11.0
23578,11,2018,813,10.0
23579,9,2018,1730,8.0
23580,9,2018,528,8.0
23581,4,2018,5,3.0
23582,6,2018,1267,5.0
23583,4,2018,1673,3.0
23584,11,2018,191,10.0
23585,12,2018,1042,11.0
23586,12,2018,962,11.0
23587,12,2018,123,11.0
23588,12,2018,1355,11.0
23589,12,2018,491,11.0
23590,11,2018,1355,10.0
23591,12,2018,695,11.0
23592,6,2018,1178,5.0
23593,12,2018,1238,11.0
23594,12,2018,1701,11.0
23595,12,2018,487,11.0
23596,12,2018,1965,11.0
23597,12,2018,1875,11.0
23598,4,2018,1255,3.0
23599,12,2018,335,11.0
23600,12,2018,1290,11.0
23601,12,2018,124,11.0
23602,11,2018,1290,10.0
23603,12,2018,1932,11.0
23604,11,2018,952,10.0
23605,12,2018,1274,11.0
23606,12,2018,645,11.0
23607,9,2018,1845,8.0
23608,9,2018,1747,8.0
23609,5,2018,915,4.0
23610,10,2018,503,9.0
23611,8,2018,1748,7.0
23612,8,2018,1087,7.0
23613,8,2018,1704,7.0
23614,8,2018,1708,7.0
23615,8,2018,1709,7.0
23616,8,2018,695,7.0
23617,7,2018,1845,6.0
23618,5,2018,491,4.0
23619,10,2018,209,9.0
23620,10,2018,1388,9.0
23621,11,2018,161,10.0
23622,12,2018,1324,11.0
23623,12,2018,1876,11.0
23624,12,2018,163,11.0
23625,12,2018,1001,11.0
23626,12,2018,1369,11.0
23627,12,2018,340,11.0
23628,11,2018,1025,10.0
23629,7,2018,551,6.0
23630,1,2018,467,0.0
23631,2,2018,1371,1.0
23632,4,2018,5,3.0
23633,11,2018,413,10.0
23634,1,2018,642,0.0
23635,4,2018,943,3.0
23636,9,2018,865,8.0
23637,11,2018,1650,10.0
23638,4,2018,1275,3.0
23639,4,2018,1124,3.0
23640,12,2018,901,11.0
23641,12,2018,1174,11.0
23642,12,2018,1721,11.0
23643,12,2018,1125,11.0
23644,12,2018,1375,11.0
23645,12,2018,1377,11.0
23646,12,2018,428,11.0
23647,12,2018,1799,11.0
23648,12,2018,1267,11.0
23649,12,2018,1192,11.0
23650,12,2018,1846,11.0
23651,12,2018,1043,11.0
23652,11,2018,189,10.0
23653,7,2018,168,6.0
23654,12,2018,1833,11.0
23655,12,2018,1940,11.0
23656,3,2018,1933,2.0
23657,7,2018,653,6.0
23658,7,2018,1912,6.0
23659,3,2018,1369,2.0
23660,7,2018,1124,6.0
23661,12,2018,216,11.0
23662,4,2018,1096,3.0
23663,12,2018,1515,11.0
23664,6,2018,504,5.0
23665,12,2018,615,11.0
23666,12,2018,1463,11.0
23667,11,2018,1875,10.0
23668,11,2018,1043,10.0
23669,3,2018,319,2.0
23670,8,2018,1931,7.0
23671,12,2018,123,11.0
23672,11,2018,1144,10.0
23673,12,2018,916,11.0
23674,12,2018,862,11.0
23675,12,2018,1932,11.0
23676,12,2018,476,11.0
23677,12,2018,503,11.0
23678,11,2018,812,10.0
23679,12,2018,148,11.0
23680,12,2018,1158,11.0
23681,12,2018,1724,11.0
23682,12,2018,1281,11.0
